epicid,ra,dec,kepmag,period,t0,duration,campaign,label
201321030,181.436152,-2.137892,15.189,0.1845313,2749.732837,0.34538529,10, E
201323613,180.719278,-2.099474,12.878,0.197150363,2749.637082,0.769004475,10, E
201325107,180.521525,-2.076826,14.046,0.744291857,2749.777945,3.576631041,10, E
201335426,180.830582,-1.924478,13.786,0.507741436,2749.922389,2.554234218,10, E
201352100,184.035298,-1.673686,12.798,13.3836614,2761.791854,2.7416068,10, C
201357643,185.18168,-1.590889,11.998,11.89310143,2754.554914,5.1278014,10, C
201357835,185.181322,-1.588316,12.281,11.89323069,2754.55419,5.1784801,10, C
201371836,183.242698,-1.386158,17.195,0.335871156,2749.652303,0.56542066,10, E
201386739,181.629711,-1.16056,14.423,5.769260503,2750.669203,3.4178757,10, C
201390048,186.03867,-1.111351,11.961,9.455393722,2750.917291,2.8160922,10, C
201390927,184.585548,-1.09883,14.21,2.638098442,2750.339601,1.7415073,10, C
201397005,181.954025,-1.007181,13.976,8.461752885,2753.983769,3.0155638,10, C
201399076,184.519752,-0.97637,16.114,4.065773408,2750.660983,1.173332532,10, E
201407575,184.611046,-0.844608,14.978,15.75902226,2759.802713,4.026612997,10, E
201427874,182.32934,-0.539055,12.819,6.672723902,2749.849992,3.1930877,10, C
201437844,183.472477,-0.393484,9.234,21.05853042,2757.073047,4.5603784,10, C
201454397,184.711301,-0.156532,11.523,12.60381993,2755.703552,2.0280685,10, C
201456770,185.697443,-0.121909,13.973,8.003634246,2753.05606,2.5390629,10, C
201502199,182.516914,0.554858,11.206,3.553352346,2751.278113,4.836126359,10, E
201517358,181.417304,0.789151,14.232,13.62110359,2759.239486,3.4143088,10, C
201528828,184.900333,0.968397,11.415,14.09986612,2753.7608,3.4254324,10, C
201530621,181.316816,0.996132,12.393,32.2551766,2753.629241,1.910822575,10, U
201531633,181.07968,1.011643,10.823,10.22788079,2758.495254,7.129508774,10, E
201548063,185.766051,1.258014,18.253,16.50376238,2752.604884,3.095584618,10, E
201581953,183.656492,1.764008,15.682,8.180441539,2756.185344,2.334449953,10, E
201595106,183.720347,1.96828,11.678,0.877085565,2750.050381,1.1414845,10, C
201615463,185.188289,2.282436,11.964,8.527873225,2753.762582,5.2920687,10, C
228707509,187.357671,-10.985021,14.806,15.35109785,2752.50779,4.5863238,10, C
228709764,187.701675,-10.870041,15.623,0.760459781,2750.047528,1.466202037,10, E
228715032,188.656402,-10.602682,15.72,32.9939659,2777.096361,8.3611444,10, C
228720681,188.69683,-10.319662,13.763,15.78147963,2753.418923,4.1367299,10, C
228721452,185.306152,-10.282037,11.325,4.565067441,2749.96587,2.7252241,10, C
228722026,182.553715,-10.252926,15.176,3.345033218,2751.432745,2.507972033,10, E
228722934,183.876844,-10.209733,12.169,4.438675704,2753.540529,3.973328913,10, E
228724232,188.386868,-10.146149,11.243,5.721109694,2751.332461,2.9042248,10, C
228724899,182.445089,-10.111625,13.293,5.202762274,2753.453386,1.1122451,10, C
228725455,186.888839,-10.085644,14.727,0.787170015,2749.65783,2.788937804,10, E
228725791,188.893689,-10.069232,14.344,2.250774518,2749.967284,1.6805471,10, C
228725972,189.704092,-10.060654,12.482,10.09610708,2755.408078,3.5125047,10, C
228727483,185.134928,-9.986389,12.833,15.07650055,2762.76271,7.777289365,10, E
228729473,186.53452,-9.890216,11.524,16.76843522,2752.775073,15.851364,10, C
228729886,188.429943,-9.871353,10.739,6.484376162,2755.067183,6.1690375,10, E
228730089,185.182697,-9.861378,12.729,16.71660797,2763.879211,3.901899897,10, E
228731022,183.217519,-9.817237,16.291,15.70062282,2762.912718,1.311477,10, C
228731258,189.719829,-9.804442,14.366,15.77097663,2763.414155,2.9929621,10, C
228732031,182.751564,-9.765218,11.937,0.369330712,2749.933913,0.89747885,10, C
228732919,182.936355,-9.721915,16.359,15.92202636,2760.787628,3.2812706,10, C
228733251,183.538338,-9.703778,10.45,0.328771903,2749.642643,1.759835248,10, E
228734889,188.312867,-9.625208,12.59,48.23390277,2751.832664,5.6430741,10, E
228734900,186.541294,-9.624804,11.535,15.8831734,2754.346873,6.0188285,10, C
228735255,188.137348,-9.60764,12.483,6.569216551,2755.285008,3.6547526,10, C
228736155,183.645746,-9.562642,12.042,3.271655456,2751.020724,2.3120577,10, C
228737155,184.104058,-9.515914,11.081,26.02378604,2758.093361,10.437815,10, R
228737888,183.34658,-9.481585,10.376,1.857579385,2750.342726,4.211040957,10, E
228737892,183.340344,-9.481424,15.539,1.857646365,2750.342544,3.6168022,10, E
228739306,182.817242,-9.414005,13.318,7.172944194,2755.107905,3.0598567,10, C
228740289,183.119133,-9.368556,14.637,6.76291216,2752.263612,1.3155234,10, C
228741710,187.975092,-9.301748,13.537,1.197674026,2749.972713,2.1142792,10, C
228742099,186.935094,-9.282951,12.371,0.935539138,2749.638653,2.296215309,10, E
228745398,184.933565,-9.12847,15.552,12.99238339,2750.7579,2.697702987,10, E
228746527,183.336226,-9.079689,8.815,5.193118475,2753.733487,19.97203628,10, E
228748826,185.031765,-8.975785,13.948,4.01455216,2751.121569,2.58787,10, C
228749910,186.828995,-8.927454,13.118,21.49192909,2755.411402,6.313713523,10, E
228752632,192.6785,-8.807347,13.915,4.786757944,2753.729388,6.089194782,10, E
228753298,191.425313,-8.778333,13.623,1.290341124,2749.864889,2.18611439,10, E
228753672,191.397411,-8.761286,13.91,17.6756832,2754.517117,5.236657989,10, E
228753871,186.35645,-8.752722,13.19,18.69885769,2757.724278,2.1058138,10, C
228754001,182.166393,-8.747175,11.651,9.172365004,2757.172973,7.3496701,10, C
228755416,185.842184,-8.682118,15.106,0.64433589,2749.922993,1.584525234,10, E
228758778,190.689227,-8.53592,14.806,18.59725235,2756.087769,3.1029975,10, C
228758948,192.09946,-8.527625,12.866,12.20188149,2753.829048,4.0217712,10, C
228760097,190.948471,-8.478236,11.512,13.62088814,2759.240249,3.3003828,10, C
228765029,182.508767,-8.261826,13.848,0.12207492,2749.709292,0.25,10, E
228765921,192.211892,-8.220939,11.269,4.320539384,2753.606674,10.11334373,10, E
228772532,182.316788,-7.938431,14.947,2.101854763,2749.709319,2.4699639,10, E
228777296,185.000021,-7.738175,13.969,0.456707341,2749.740663,1.191677349,10, E
228782584,190.923195,-7.507045,13.809,6.083175064,2751.157061,15.6583248,10, E
228784019,191.095159,-7.444169,15.15,10.3640567,2755.284916,1.99087084,10, E
228784099,193.039719,-7.440871,11.86,10.98301207,2752.505979,3.723193081,10, E
228789760,191.929992,-7.204301,11.855,4.089326718,2751.829042,9.293498511,10, E
228796240,186.193162,-6.939743,14.053,7.559386146,2754.275105,3.5906624,10, C
228797006,183.367004,-6.905337,15.946,0.800604366,2749.965515,1.73024691,10, E
228798746,187.294787,-6.834258,12.66,2.697904587,2750.199325,1.4630633,10, C
228801451,186.873264,-6.721861,10.955,0.584234151,2749.885281,1.2651977,10, C
228804845,191.363204,-6.576109,12.551,2.860697889,2752.446039,2.5304899,10, C
228808967,183.951997,-6.403087,10.259,0.624428796,2749.904391,1.434673719,10, E
228809391,184.071852,-6.385604,12.595,19.57152813,2763.809227,2.7901754,10, C
228809550,186.085401,-6.378884,14.665,4.001591224,2750.999998,2.4171429,10, C
228811968,185.614264,-6.27881,15.542,0.334497043,2749.8189,1.147497829,10, E
228813918,186.870725,-6.195224,14.534,0.179710835,2749.665239,0.42867049,10, C
228814754,186.267537,-6.162735,14.574,0.844618211,2750.05249,0.69084986,10, C
228820979,184.540091,-5.903275,13.763,0.998319797,2750.198845,4.124239814,10, E
228822317,185.429448,-5.843687,15.713,0.979845721,2750.575448,1.761915265,10, E
228834632,189.051506,-5.33528,14.887,11.73489148,2758.614148,2.4487024,10, C
228835662,188.764747,-5.29337,11.162,2.331473301,2750.028861,3.533139347,10, E
228836835,189.575383,-5.244647,14.925,0.728168568,2750.25852,0.79768292,10, C
228840683,190.290729,-5.083541,12.745,0.683890712,2750.063517,3.428367105,10, E
228845657,185.99789,-4.87811,14.04,6.31028136,2751.730559,1.277220027,10, E
228846243,188.527529,-4.849938,14.505,25.52164923,2756.986744,10.007537,10, C
228849382,185.550754,-4.717236,13.765,12.11893041,2757.615889,2.173796,10, C
228856024,186.209014,-4.436928,15.51,7.296302557,2755.423577,1.435180831,10, E
228859499,188.636895,-4.289755,15.012,0.209775187,2749.667679,1.304906647,10, E
228861354,186.332648,-4.212623,13.129,1.476060601,2749.8467,5.619007506,10, E
228864595,189.327555,-4.07891,15.714,0.627960779,2749.683949,1.737765933,10, E
228865343,187.575914,-4.047469,10.895,15.2888022,2750.065968,8.026656793,10, E
228886750,186.252821,-3.506184,14.671,2.454151444,2751.601351,1.4317147,10, C
228888935,186.448272,-3.469305,14.103,5.69020346,2751.671512,4.1873112,10, C
228894622,189.912987,-3.370542,13.319,1.964257341,2750.29938,1.5530423,10, C
228920214,193.583434,-2.921761,15.08,0.999749482,2749.947685,4.84350472,10, E
228920801,186.224889,-2.911887,13.13,1.193581015,2750.749056,1.7765467,10, C
228934525,189.001516,-2.669481,13.351,3.676046895,2752.058573,2.3706944,10, C
228952623,192.393739,-2.344929,14.963,3.139241864,2750.72463,2.552844701,10, E
228952747,187.197882,-2.342222,12.224,1.055492997,2750.106867,0.60796397,10, C
228953281,188.033718,-2.332891,16.006,5.146505465,2754.047509,3.6122033,10, C
228954821,190.401463,-2.306612,14.444,2.883964932,2751.420402,1.904203,10, E
228961884,186.187068,-2.183018,15.331,0.696126045,2750.115001,0.813553137,10, E
228967671,186.207786,-2.075968,10.406,5.518602409,2753.515935,5.732610178,10, E
228968947,186.144109,-2.052502,14.939,1.648066211,2750.707841,1.628445413,10, E
228969378,190.344251,-2.04428,13.904,11.00171188,2749.796503,1.8215453,10, C
228974324,188.278482,-1.953159,12.873,1.605782346,2750.292349,1.2401382,10, C
228980099,187.434807,-1.848574,15.451,5.613052789,2750.131732,3.049551124,10, E
228991609,187.586162,-1.642388,13.939,4.561743702,2752.067042,6.732887397,10, E
229002550,186.314406,-1.44815,14.214,10.66320327,2756.345609,1.8179517,10, C
229004835,186.486603,-1.404572,10.151,16.13570613,2764.633324,2.0671765,10, C
229007685,188.433607,-1.354196,15.752,14.0158975,2756.098563,5.907715,10, C
229019101,189.597763,-1.124026,13.673,18.07691087,2761.692406,8.153422762,10, E
229019129,189.596425,-1.123388,15.829,18.0992999,2761.651927,8.514981688,10, E
229021605,190.993958,-1.072603,10.471,18.12149031,2767.520109,11.108117,10, R
229021667,188.982657,-1.071315,17.264,0.236731082,2749.639216,1.453056294,10, E
229022237,192.403635,-1.059303,13.607,0.102534272,2749.644962,0.059059741,10, C
229024057,190.850556,-1.0188,12.927,3.15134929,2752.581921,3.3609308,10, E
229029548,186.445869,-0.89095,14.251,3.828627101,2750.848816,4.94043479,10, E
229033644,187.348979,-0.798647,13.734,0.738136263,2750.155809,2.087571434,10, E
229033837,187.729363,-0.794708,13.444,21.07028577,2767.084218,7.750855425,10, E
229039390,188.14023,-0.672956,12.735,0.251643107,2749.621779,1.0937819,10, C
229039773,189.561297,-0.664786,13.177,17.15912695,2751.540461,3.0582586,10, C
229055476,188.488966,-0.313686,13.292,20.54851425,2769.772636,5.542323266,10, E
229058175,187.362904,-0.255031,11.973,22.26651916,2750.075318,3.347750923,10, E
229087531,190.895157,0.461223,13.335,4.845274742,2753.300485,3.0364827,10, E
229090328,190.188739,0.5278,14.914,16.76935261,2758.044639,2.5175607,10, C
229097718,189.34669,0.716419,13.114,3.791210538,2750.072767,8.978184934,10, E
229103251,190.798392,0.863555,13.68,11.66496589,2756.733357,2.0019406,10, C
229112475,187.839907,1.101651,14.85,20.20367875,2761.805223,1.2740879,10, C
229119858,190.800397,1.287162,18.877,2.488841497,2750.689847,0.93220645,10, C
229120114,191.169192,1.29363,13.777,0.506514168,2749.761421,1.775609459,10, E
229127856,189.652625,1.474404,16.603,23.82957316,2770.477592,5.3155383,10, C
229131722,186.802689,1.566849,12.515,15.48337892,2752.701271,4.1581723,10, C
229133720,187.134854,1.613639,11.477,4.03691532,2750.96293,2.3931878,10, C
229158131,190.339046,2.212164,12.729,6.784577357,2750.94621,8.01665867,10, E
229165302,187.428265,2.407958,17.629,3.492386625,2752.255536,2.0444763,10, C
229172226,187.961149,2.599683,12.79,2.64366917,2750.784679,4.127893967,10, E
248369113,192.865997,-8.465562,17.7,0.269874536,2749.701273,0.77493616,10, E
245912213,352.507915,-12.742557,15.345,1.649738179,2905.773371,3.492476359,12, E
245912234,352.509753,-12.740253,11.644,1.649719136,2905.773952,3.501621156,12, E
245917677,352.523881,-12.39151,13.548,2.722683896,2906.496839,3.0853123,12, E
245925480,352.428068,-11.938467,15.601,6.206531118,2910.726772,5.279370647,12, E
245928102,351.753561,-11.810894,14.078,11.10825999,2916.379688,2.3594242,12, C
245929407,352.486584,-11.745786,11.647,28.14853255,2927.12582,5.5953407,12, R
245931388,352.285341,-11.646466,11.547,1.416666142,2906.066766,3.375805277,12, E
245932119,351.449245,-11.609906,9.82,1.594168196,2905.859928,6.748830592,12, E
245935932,351.930015,-11.424195,14.772,0.478384837,2905.720716,1.994443108,12, E
245938492,353.061853,-11.296858,14.019,4.699584825,2906.437615,1.9661099,12, C
245941309,351.514702,-11.163089,14.478,25.1241709,2913.282043,3.57791314,12, E
245942107,354.907802,-11.128946,12.45,34.59049155,2940.094013,6.277396077,12, E
245942495,351.741309,-11.11466,13.04,6.483163363,2910.691031,5.455599327,12, E
245943455,352.713935,-11.077262,12.614,6.339181893,2908.794914,3.3189652,12, C
245944977,355.127411,-11.022064,13.459,5.139116754,2910.28077,2.3677268,12, C
245944983,355.128368,-11.021615,12.738,5.139123448,2910.280539,2.3835762,12, C
245946030,355.226135,-10.985331,11.703,26.53430975,2913.935602,3.578125043,12, E
245947905,352.796052,-10.922309,17.661,33.84746021,2919.347484,2.402265535,12, E
245948843,351.994108,-10.889439,15.794,15.39396325,2920.777895,4.279933421,12, E
245949413,348.317547,-10.872621,13.926,13.16023592,2914.114136,6.724497205,12, E
245950175,348.949038,-10.849696,12.069,8.262129873,2907.644054,2.805577,12, C
245953572,348.538654,-10.742452,11.175,14.44277999,2905.725929,3.6291305,12, C
245953702,353.229676,-10.738288,11.114,4.26392423,2908.958165,2.9258475,12, C
245954352,349.864633,-10.717969,14.406,0.448571681,2905.929923,1.667158695,12, E
245955351,347.507003,-10.688383,12.971,18.42850306,2913.038867,3.4079401,12, C
245957893,347.144932,-10.615456,13.044,0.474611228,2905.894124,2.959074462,12, E
245963744,352.776943,-10.451928,15.449,1.002917112,2905.919071,2.173825545,12, E
245964933,352.297952,-10.419441,12.187,29.08369752,2925.279182,7.603657995,12, E
245966594,355.015356,-10.374214,15.604,5.545118344,2910.929946,3.165456528,12, E
245969605,354.471912,-10.289673,14.869,23.12247211,2923.98981,4.866254689,12, E
245982678,356.299273,-9.937943,15.198,26.55162714,2921.974545,2.5279248,12, C
245985435,354.125684,-9.860832,14.187,3.530468345,2905.817748,1.9286002,12, C
245986045,353.071315,-9.844617,11.956,4.187861875,2909.336156,7.107324463,12, E
245991048,355.630089,-9.713566,11.636,8.583867994,2909.78793,2.795229,12, C
245993419,350.705941,-9.65252,15.617,0.325929946,2905.720676,1.868281011,12, E
245995881,350.610841,-9.590833,10.965,0.889581758,2906.043123,4.078063202,12, E
245995977,355.702287,-9.588591,13.376,3.312653886,2906.904176,2.1900348,12, C
245996104,350.61518,-9.585559,15.729,0.889607695,2906.04161,3.891474484,12, E
245996208,350.762788,-9.582933,12.432,28.51326776,2925.562468,8.311427361,12, E
245998035,351.706774,-9.536399,11.779,31.58155966,2911.126652,5.236327732,12, E
245999472,354.066482,-9.499,15.165,10.5932283,2910.627142,3.465545365,12, E
246003821,346.640516,-9.388165,12.391,2.895724482,2908.363888,5.393006048,12, E
246004726,354.096493,-9.364581,12.872,13.06718854,2907.007452,3.2791144,12, C
246009928,346.126137,-9.230501,17.527,2.12280272,2907.443461,1.5080635,12, C
246011078,346.592594,-9.201521,12.851,5.916548524,2910.2581,1.5999273,12, C
246014919,357.266776,-9.102479,12.176,2.24646033,2907.243502,1.5905277,12, C
246018746,355.746956,-9.004945,14.647,38.17803754,2934.360701,3.9432862,12, C
246018919,346.614039,-9.000503,15.312,2.723149338,2905.906864,1.812955254,12, E
246020040,347.560144,-8.974148,16.73,19.21585967,2920.698502,3.2239028,12, C
246020606,351.113047,-8.960521,15.697,15.27079808,2909.186945,3.8743958,12, R
246021727,350.942282,-8.932931,16.837,38.60057069,2907.947249,11.245973,12, R
246023698,350.694036,-8.883379,12.503,11.56192244,2914.827749,5.533614244,12, E
246024234,349.842069,-8.870423,10.145,3.030968536,2907.410516,6.777226076,12, E
246024982,346.835604,-8.850931,11.659,3.649880476,2909.152127,3.490504858,12, E
246029721,358.361359,-8.72731,11.406,28.14347547,2930.747779,3.659436047,12, E
246029974,353.249067,-8.721004,14.283,2.25094469,2907.809891,2.2293009,12, C
246031933,357.194951,-8.672252,13.479,25.74594272,2911.599921,3.5383574,12, E
246032166,352.106959,-8.666811,13.178,2.420790971,2907.046513,10.75406483,12, E
246036651,353.244908,-8.561598,13.686,14.2616463,2913.890476,7.691997472,12, E
246037366,358.201635,-8.544021,12.575,37.03646643,2910.393179,13.95593145,12, E
246038346,354.729287,-8.520479,14.807,0.966336672,2905.787902,2.370951567,12, E
246042088,350.019583,-8.434334,15.18,11.82056934,2917.042051,4.2963355,12, C
246051882,345.889179,-8.212855,11.741,3.831325182,2907.394486,4.553378573,12, E
246056786,356.015952,-8.10078,13.334,8.129639961,2910.829657,1.961678,12, C
246057988,358.946898,-8.072216,13.347,2.684965744,2907.011178,3.391212372,12, E
246060216,348.873734,-8.020653,13.015,0.412689557,2905.965231,1.1955328,12, C
246061904,346.042294,-7.982423,13.799,7.084323783,2907.017796,3.1206141,12, C
246063596,349.718208,-7.942781,12.202,0.536232914,2905.864181,3.030755887,12, E
246063952,351.423072,-7.934754,12.315,8.115756346,2908.183229,3.2389352,12, C
246067459,347.704341,-7.857499,13.552,3.204686822,2907.504302,3.4970608,12, C
246069739,354.698197,-7.80666,14.828,2.374984148,2907.918581,1.833982535,12, E
246069793,356.521068,-7.805489,16.382,7.270474424,2911.939715,2.7477794,12, C
246070458,357.05109,-7.790482,10.919,37.91802608,2908.744693,9.7327952,12, R
246074314,356.22598,-7.701543,12.36,4.622189716,2908.520644,2.5447225,12, C
246074965,353.916929,-7.68656,16.278,6.925069964,2910.847866,2.1410913,12, C
246077990,348.627242,-7.619103,16.489,0.628700218,2905.90588,2.0107416,12, E
246078343,353.417591,-7.611939,14.557,5.32884188,2906.183407,1.9094726,12, C
246084398,354.649778,-7.478863,12.719,15.38923508,2906.699399,4.798818,12, C
246086182,352.171318,-7.439497,12.965,0.534421978,2905.79274,2.504144922,12, E
246088339,353.720301,-7.394116,13.465,2.988566988,2907.601474,2.2181944,12, C
246089931,354.452136,-7.360319,14.795,5.697514974,2911.148485,3.3436169,12, C
246090964,349.57766,-7.338063,15.506,20.22591798,2913.44671,2.2178167,12, E
246093390,356.747594,-7.285011,14.384,0.970990522,2906.114593,0.86485385,12, C
246098758,349.053536,-7.168033,13.546,3.695157346,2909.157359,5.6172428,12, E
246100474,358.14895,-7.132194,13.797,3.942679927,2908.388798,4.7688453,12, E
246100734,358.14548,-7.126322,13.197,3.944890149,2908.366691,5.880014222,12, E
246101544,349.075312,-7.108329,15.372,7.540507818,2911.871695,1.9629833,12, C
246109068,353.360092,-6.940436,18.336,13.38458715,2918.921663,2.034235574,12, E
246110750,346.049341,-6.903232,11.752,3.015971419,2908.549723,4.24088671,12, E
246112974,357.450532,-6.855048,13.233,1.044219206,2906.457119,4.313874663,12, E
246114190,350.230315,-6.829808,13.768,0.584508963,2906.081469,2.1761027,12, C
246115758,350.277416,-6.796631,13.372,0.584509295,2906.0769,3.177200453,12, E
246116001,344.883363,-6.791456,13.665,38.17150386,2940.630012,10.386224,12, R
246120070,350.004757,-6.702176,10.47,40.57554129,2930.981199,3.6174361,12, E
246120353,352.976816,-6.69573,14.731,42.8661854,2925.907792,2.8138555,12, C
246127372,349.471565,-6.545739,13.462,1.788860536,2907.283296,2.952631987,12, E
246128198,345.251158,-6.528002,13.095,2.442149168,2907.850492,5.4922197,12, E
246130778,349.812164,-6.472091,13.175,23.76430459,2924.180571,1.4758498,12, C
246132219,353.592374,-6.4417,13.246,3.482339237,2906.782727,4.0194484,12, E
246132413,345.329535,-6.437604,9.997,1.426771807,2905.656813,4.459883132,12, E
246138429,353.260363,-6.308571,15.63,16.25858822,2907.472456,3.7608702,12, C
246141042,345.210389,-6.251553,13.548,5.689593273,2910.992501,6.780207,12, C
246141050,348.188792,-6.25124,14.933,1.677611693,2907.125558,2.748658259,12, E
246142162,344.471704,-6.227404,12.606,2.481386017,2906.798157,2.493553423,12, E
246144122,345.788467,-6.187197,14.456,5.752959985,2911.195224,2.111029885,12, E
246153513,348.920442,-5.986667,16.44,10.7470568,2913.166922,6.81478833,12, E
246158738,349.433179,-5.877436,13.629,16.20581451,2907.648727,6.3005151,12, C
246168225,351.272429,-5.67748,12.65,4.223172833,2908.460486,1.2796515,12, C
246170350,348.013901,-5.632822,12.582,37.82287631,2942.773996,1.86304609,12, U
246178445,347.453734,-5.466451,12.886,6.395641557,2910.811384,2.9389733,12, C
246193072,351.13532,-5.164092,12.463,12.45496429,2915.246765,3.8008669,12, C
246199087,346.622013,-5.041274,12.917,1.510824444,2906.519527,0.6052432,12, C
246205281,345.636773,-4.91462,14.846,3.15513948,2907.571559,2.091978164,12, E
246208962,352.19688,-4.84138,13.229,2.195606707,2906.956705,1.1888567,12, C
246214735,358.639486,-4.723303,9.603,36.56732591,2908.61444,10.672149,12, C
246219451,345.539794,-4.629431,14.927,0.711286955,2906.124804,1.927676533,12, E
246221408,348.935382,-4.592459,14.2,18.66854095,2915.091679,2.4254881,12, C
246226911,357.897336,-4.48739,14.471,0.590526964,2905.835297,2.408066521,12, E
246229765,348.147366,-4.432124,13.106,0.319580329,2905.585877,2.349668944,12, E
246231977,348.52616,-4.390862,14.479,0.513946608,2905.69667,1.909886458,12, E
246233135,358.906979,-4.369421,12.208,38.95541997,2906.805871,6.10332553,12, E
246233803,347.01313,-4.355775,11.433,0.490349751,2906.012845,2.4865976,12, E
246233902,349.653285,-4.353833,18.461,2.483119932,2906.662484,1.2546894,12, C
246233912,349.651025,-4.353669,18.561,2.483119937,2906.662484,1.2546952,12, C
246235560,347.788379,-4.321994,8.963,0.195660879,2905.670955,0.820947531,12, E
246239053,359.093223,-4.25628,11.751,12.75985251,2913.343205,3.2939386,12, C
246239135,359.093801,-4.254777,12.24,12.76042491,2913.341999,3.3044634,12, C
246244037,349.596573,-4.16191,13.769,14.66257507,2914.929037,3.7926033,12, C
246247609,356.585016,-4.094467,11.067,1.7637508,2907.270746,5.280509254,12, E
246251563,349.736156,-4.017273,12.213,15.37176058,2917.301586,6.151974821,12, E
246256010,349.892276,-3.93311,14.764,0.915269313,2905.932564,2.030810508,12, E
246258298,346.580472,-3.891068,16.645,5.382688899,2910.20651,7.306870467,12, E
246259341,347.643443,-3.871354,14.31,10.44658983,2906.311192,1.7800375,12, C
246261316,353.707679,-3.834901,13.594,4.696167201,2908.722804,2.8072835,12, C
246261328,349.657462,-3.83463,15.372,0.843581457,2905.618848,2.208162903,12, E
246263295,348.122592,-3.796655,14.802,13.08513107,2905.938742,3.647949738,12, E
246265680,350.2702,-3.752076,16.544,8.638601748,2906.189759,6.4930858,12, E
246268480,355.142472,-3.69713,13.193,0.80362093,2905.809424,2.663418813,12, E
246269355,355.165474,-3.680492,13.43,0.803681687,2905.807436,3.578246167,12, E
246270357,354.25818,-3.660891,12.887,0.92842707,2906.474704,2.523662885,12, E
246270904,355.508434,-3.650488,15.671,3.985618549,2906.595626,1.9115463,12, C
246273831,358.166608,-3.590991,12.467,21.60075193,2911.50825,5.74237435,12, E
246276996,354.724725,-3.524495,14.189,6.472396024,2912.034939,3.0260699,12, C
246279419,346.008296,-3.47472,13.409,8.401379914,2910.697067,4.10047,12, C
246284122,357.34832,-3.383076,12.519,0.315240556,2905.840099,1.0105246,12, E
246290342,354.162348,-3.26106,14.738,16.6073889,2913.429334,4.2332681,12, C
246295073,354.930581,-3.166609,14.187,30.71156916,2930.938424,2.7683785,12, C
246304831,350.56051,-2.970332,16.948,1.371233163,2906.24763,3.292827246,12, E
246307262,346.231112,-2.920926,10.504,0.551219983,2906.061501,3.247723589,12, E
246307815,346.14528,-2.909367,15.679,38.45137051,2908.215448,20.57846133,12, E
246308041,351.453081,-2.905259,15.094,20.9902542,2909.806633,2.354333,12, C
246310297,353.109672,-2.859178,15.693,20.75638786,2924.743453,10.22926245,12, E
246310303,349.650776,-2.859113,14.047,16.98129146,2918.742174,4.2409192,12, C
246310506,349.407942,-2.854718,9.968,0.511125862,2905.991416,1.2278922,12, E
246310679,349.113041,-2.850909,14.553,8.134317609,2908.532869,7.8468443,12, E
246313886,353.783096,-2.784488,14.481,1.82846571,2906.552145,1.9001104,12, C
246317113,354.275138,-2.720516,15.478,2.592403482,2907.873535,2.155609989,12, E
246318828,350.534398,-2.685939,14.273,38.5177845,2915.003566,3.377941683,12, E
246325464,351.024084,-2.555506,15.195,3.379507789,2907.591847,1.7995993,12, C
246326057,353.927493,-2.543618,13.744,13.46204327,2915.778746,4.6773197,12, E
246331347,348.679181,-2.440419,15.459,1.082455861,2906.467479,0.94431868,12, C
246331418,349.387594,-2.438775,14.472,9.33157479,2911.618564,1.6250985,12, C
246331715,348.922385,-2.432745,16.951,27.88178405,2927.682553,6.3564098,12, R
246332357,345.223051,-2.42052,15.167,1.432664329,2905.600137,3.297470584,12, E
246346930,349.269479,-2.134296,12.02,2.945613299,2906.084819,4.045344524,12, E
246346985,349.267859,-2.133444,13.662,2.945612986,2906.084825,4.045569835,12, E
246347783,344.498074,-2.117617,13.942,11.72237915,2909.278617,2.6050581,12, E
246356223,352.436507,-1.950526,11.1,0.933089048,2906.389295,1.1349091,12, C
246359551,348.17551,-1.884707,11.149,31.30376723,2914.301611,18.27050909,12, E
246362870,344.462834,-1.819716,14.026,4.038085705,2906.45353,1.8171978,12, C
246363270,345.125654,-1.812178,14.994,7.286647995,2910.291639,2.35953621,12, E
246363753,345.753523,-1.802619,15.56,12.062937,2916.596546,3.791559933,12, E
246366798,350.015541,-1.743709,13.292,7.540054213,2906.53338,4.1343376,12, C
246367558,347.154963,-1.729536,14.992,18.34537986,2922.326223,1.886143749,12, E
246375154,350.271206,-1.583197,12.681,1.480278274,2906.751878,2.3479373,12, C
246375295,353.616168,-1.580036,11.933,3.409265339,2908.353751,3.331194,12, C
246377038,345.157667,-1.54417,15.436,10.21068885,2907.711232,1.3213547,12, C
246379593,352.867167,-1.493294,19.813,0.550120297,2905.683703,2.444962664,12, E
246380972,345.931453,-1.465174,13.842,8.884683698,2910.82158,3.6338631,12, C
246389308,350.355474,-1.297431,10.841,8.823335149,2909.950911,4.40813415,12, E
246389858,351.770152,-1.286273,10.277,1.208987195,2905.826015,1.5631111,12, C
246392266,353.008162,-1.224996,13.308,0.287947591,2905.798993,1.601841494,12, E
246393474,350.916545,-1.189274,10.619,0.28032723,2905.745108,0.96498824,12, C
246402573,352.674039,-0.917157,13.403,1.164323384,2906.442597,2.082297484,12, E
246405050,349.51513,-0.837568,13.523,2.108118148,2906.002056,3.891513408,12, E
246405278,348.772125,-0.830955,13.906,4.464679862,2908.110179,3.3088591,12, C
246405762,346.046417,-0.815866,15.654,29.88110322,2914.262034,3.228694,12, E
246416406,346.845204,-0.487628,14.162,16.13221123,2918.703244,2.488491402,12, E
246429049,348.515886,-0.082248,11.769,10.41093674,2906.402619,2.5302058,12, C
